method,split,seed,episode,label,unsafe,score,threshold,flag,true_positive,false_positive,false_negative,true_negative,severity
calibrated_learned_stack,support_levitation,3,1,1,1,0.995850,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,3,2,1,1,0.996056,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,3,3,1,1,0.995574,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,3,4,1,1,0.995631,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,3,5,1,1,0.995730,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,3,6,1,1,0.995884,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,3,7,1,1,0.995886,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,3,8,1,1,0.995873,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,3,9,1,1,0.995222,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,3,10,1,1,0.995536,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,3,11,1,1,0.994102,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,3,12,1,1,0.996965,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,3,13,1,1,0.995770,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,4,0,1,1,0.993933,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,4,1,1,1,0.994909,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,4,2,1,1,0.997232,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,4,3,1,1,0.996034,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,4,4,1,1,0.996136,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,4,5,1,1,0.996933,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,4,6,1,1,0.996282,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,4,7,1,1,0.993737,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,4,8,1,1,0.995774,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,4,9,1,1,0.996957,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,4,10,1,1,0.995378,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,4,11,1,1,0.996368,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,4,12,1,1,0.993925,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,4,13,1,1,0.995116,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,5,0,1,1,0.996294,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,5,1,1,1,0.995786,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,5,2,1,1,0.995900,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,5,3,1,1,0.996947,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,5,4,1,1,0.993824,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,5,5,1,1,0.995897,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,5,6,1,1,0.993812,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,5,7,1,1,0.996381,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,5,8,1,1,0.995223,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,5,9,1,1,0.996204,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,5,10,1,1,0.994652,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,5,11,1,1,0.995600,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,5,12,1,1,0.994099,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,5,13,1,1,0.996530,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,6,0,1,1,0.996489,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,6,1,1,1,0.995737,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,6,2,1,1,0.996684,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,6,3,1,1,0.995940,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,6,4,1,1,0.995649,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,6,5,1,1,0.995530,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,6,6,1,1,0.995552,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,6,7,1,1,0.995533,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,6,8,1,1,0.995991,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,6,9,1,1,0.996836,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,6,10,1,1,0.995401,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,6,11,1,1,0.996063,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,6,12,1,1,0.995358,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,6,13,1,1,0.996241,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,7,0,1,1,0.995285,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,7,1,1,1,0.995846,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,7,2,1,1,0.995172,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,7,3,1,1,0.995707,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,7,4,1,1,0.994966,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,7,5,1,1,0.995475,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,7,6,1,1,0.996404,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,7,7,1,1,0.996256,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,7,8,1,1,0.994772,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,7,9,1,1,0.996113,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,7,10,1,1,0.995179,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,7,11,1,1,0.995272,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,7,12,1,1,0.995736,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,support_levitation,7,13,1,1,0.996231,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,0,0,1,1,0.988212,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,0,1,1,1,0.991930,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,0,2,1,1,0.992386,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,0,3,1,1,0.992680,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,0,4,1,1,0.991564,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,0,5,1,1,0.993876,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,0,6,1,1,0.992395,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,0,7,1,1,0.992459,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,0,8,1,1,0.988992,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,0,9,1,1,0.990785,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,0,10,1,1,0.993197,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,0,11,1,1,0.993324,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,0,12,1,1,0.991149,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,0,13,1,1,0.993683,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,1,0,1,1,0.991458,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,1,1,1,1,0.990907,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,1,2,1,1,0.992940,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,1,3,1,1,0.992360,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,1,4,1,1,0.989586,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,1,5,1,1,0.991204,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,1,6,1,1,0.991519,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,1,7,1,1,0.990867,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,1,8,1,1,0.994348,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,1,9,1,1,0.992348,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,1,10,1,1,0.990172,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,1,11,1,1,0.992631,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,1,12,1,1,0.987599,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,1,13,1,1,0.990987,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,2,0,1,1,0.992233,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,2,1,1,1,0.992311,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,2,2,1,1,0.993539,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,2,3,1,1,0.991838,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,2,4,1,1,0.993627,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,2,5,1,1,0.993475,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,2,6,1,1,0.991832,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,2,7,1,1,0.991255,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,2,8,1,1,0.990277,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,2,9,1,1,0.985873,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,2,10,1,1,0.992540,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,2,11,1,1,0.994038,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,2,12,1,1,0.991645,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,2,13,1,1,0.992195,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,3,0,1,1,0.992466,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,3,1,1,1,0.992764,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,3,2,1,1,0.989887,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,3,3,1,1,0.989779,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,3,4,1,1,0.991775,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,3,5,1,1,0.992989,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,3,6,1,1,0.992391,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,3,7,1,1,0.990523,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,3,8,1,1,0.991088,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,3,9,1,1,0.991755,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,3,10,1,1,0.990472,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,3,11,1,1,0.988634,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,3,12,1,1,0.992844,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,3,13,1,1,0.991878,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,4,0,1,1,0.983125,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,4,1,1,1,0.990056,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,4,2,1,1,0.992914,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,4,3,1,1,0.991092,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,4,4,1,1,0.991815,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,4,5,1,1,0.994138,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,4,6,1,1,0.992493,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,4,7,1,1,0.988596,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,4,8,1,1,0.986883,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,4,9,1,1,0.993206,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,4,10,1,1,0.983338,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,4,11,1,1,0.991160,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,4,12,1,1,0.989382,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,4,13,1,1,0.991758,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,5,0,1,1,0.991229,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,5,1,1,1,0.987058,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,5,2,1,1,0.992020,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,5,3,1,1,0.992984,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,5,4,1,1,0.991424,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,5,5,1,1,0.987769,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,5,6,1,1,0.987831,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,5,7,1,1,0.991641,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,5,8,1,1,0.985171,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,5,9,1,1,0.991553,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,5,10,1,1,0.992775,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,5,11,1,1,0.991787,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,5,12,1,1,0.991915,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,5,13,1,1,0.993139,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,6,0,1,1,0.993163,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,6,1,1,1,0.993038,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,6,2,1,1,0.993198,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,6,3,1,1,0.991019,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,6,4,1,1,0.990669,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,6,5,1,1,0.985609,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,6,6,1,1,0.990561,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,6,7,1,1,0.991102,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,6,8,1,1,0.992210,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,6,9,1,1,0.994121,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,6,10,1,1,0.987830,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,6,11,1,1,0.991147,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,6,12,1,1,0.988069,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,6,13,1,1,0.991779,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,7,0,1,1,0.988136,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,7,1,1,1,0.992317,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,7,2,1,1,0.992387,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,7,3,1,1,0.989262,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,7,4,1,1,0.985070,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,7,5,1,1,0.990251,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,7,6,1,1,0.993004,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,7,7,1,1,0.990794,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,7,8,1,1,0.988466,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,7,9,1,1,0.992967,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,7,10,1,1,0.990027,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,7,11,1,1,0.992906,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,7,12,1,1,0.992227,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,actuator_saturation,7,13,1,1,0.993266,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,0,0,1,1,0.993015,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,0,1,1,1,0.994754,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,0,2,1,1,0.994826,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,0,3,1,1,0.994903,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,0,4,1,1,0.994320,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,0,5,1,1,0.996058,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,0,6,1,1,0.994603,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,0,7,1,1,0.993668,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,0,8,1,1,0.994121,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,0,9,1,1,0.993284,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,0,10,1,1,0.994986,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,0,11,1,1,0.994810,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,0,12,1,1,0.993267,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,0,13,1,1,0.994593,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,1,0,1,1,0.994979,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,1,1,1,1,0.995260,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,1,2,1,1,0.995385,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,1,3,1,1,0.995276,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,1,4,1,1,0.994882,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,1,5,1,1,0.994694,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,1,6,1,1,0.994430,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,1,7,1,1,0.994233,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,1,8,1,1,0.994773,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,1,9,1,1,0.993709,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,1,10,1,1,0.995841,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,1,11,1,1,0.992522,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,1,12,1,1,0.993506,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,1,13,1,1,0.994673,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,2,0,1,1,0.994468,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,2,1,1,1,0.994458,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,2,2,1,1,0.995271,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,2,3,1,1,0.995334,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,2,4,1,1,0.995628,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,2,5,1,1,0.995664,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,2,6,1,1,0.993836,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,2,7,1,1,0.993600,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,2,8,1,1,0.993354,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,2,9,1,1,0.993576,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,2,10,1,1,0.994724,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,2,11,1,1,0.996071,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,2,12,1,1,0.994787,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,2,13,1,1,0.995271,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,3,0,1,1,0.994325,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,3,1,1,1,0.994726,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,3,2,1,1,0.993508,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,3,3,1,1,0.993950,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,3,4,1,1,0.994321,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,3,5,1,1,0.995408,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,3,6,1,1,0.995211,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,3,7,1,1,0.994132,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,3,8,1,1,0.995397,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,3,9,1,1,0.993870,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,3,10,1,1,0.995129,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,3,11,1,1,0.994117,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,3,12,1,1,0.994228,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,3,13,1,1,0.994288,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,4,0,1,1,0.993003,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,4,1,1,1,0.993882,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,4,2,1,1,0.994501,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,4,3,1,1,0.993806,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,4,4,1,1,0.994687,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,4,5,1,1,0.995024,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,4,6,1,1,0.994091,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,4,7,1,1,0.994034,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,4,8,1,1,0.994699,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,4,9,1,1,0.994877,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,4,10,1,1,0.994424,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,4,11,1,1,0.994411,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,4,12,1,1,0.993109,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,4,13,1,1,0.993588,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,5,0,1,1,0.994140,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,5,1,1,1,0.993631,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,5,2,1,1,0.994892,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,5,3,1,1,0.994549,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,5,4,1,1,0.994255,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,5,5,1,1,0.994225,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,5,6,1,1,0.992639,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,5,7,1,1,0.994049,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,5,8,1,1,0.993610,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,5,9,1,1,0.994012,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,5,10,1,1,0.992777,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,5,11,1,1,0.993563,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,5,12,1,1,0.993127,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,5,13,1,1,0.995227,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,6,0,1,1,0.994983,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,6,1,1,1,0.994782,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,6,2,1,1,0.995494,0.031748,1,1,0,0,0,1.0000
calibrated_learned_stack,noncausal_teleport,6,3,1,1,0.994881,0.031748,1,1,0,0,0,1.0000
